case_id,step,strain,stress_mpa,tangent_mpa,branch,loading_direction,stress_state,reversal,in_domain,failed,compression_policy,ultimate_strain,current_R,xi,source,calibration_status,source_location,warnings
rdm_2019_ld5,120,-0.07,-510.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,121,-0.06975,-511.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,122,-0.0695,-512.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,123,-0.06925,-513.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,124,-0.069,-514.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,125,-0.06875,-515.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,126,-0.0685,-516.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,127,-0.06825,-517.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,128,-0.068,-518.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,129,-0.06775,-519.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,130,-0.0675,-520.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,131,-0.06725,-521.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,132,-0.067,-522.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,133,-0.06675,-523.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,134,-0.0665,-524.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,135,-0.06625,-525.8371689443475,-4000.0,rdm_postbuckling_first_slope,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,136,-0.066,-526.8163840219789,-1124.1646851026394,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,137,-0.06575,-527.0961726002463,-1114.1174850224704,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,138,-0.0655,-527.3734294774282,-1103.9108400755456,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,139,-0.06525,-527.6481146148963,-1093.5433303497955,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,140,-0.065,-527.9201876185799,-1083.0135322217993,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,141,-0.06475,-528.1896077380394,-1072.3200183567865,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,142,-0.0645,-528.4563338655367,-1061.4613577086352,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,143,-0.06425,-528.720324535109,-1050.4361155198733,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,144,-0.064,-528.9815379216395,-1039.242853321679,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,145,-0.06375,-529.2399318399309,-1027.8801289338794,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,146,-0.0635,-529.4954637437766,-1016.3464964649509,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,147,-0.06325,-529.7480907250333,-1004.6405063120201,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,148,-0.063,-529.997769512693,-992.7607051608625,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,149,-0.06275,-530.2444564719555,-980.7056359859032,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,150,-0.0625,-530.4881076032996,-968.4738380502172,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,151,-0.06225000000000001,-530.7286785415569,-956.0638469055287,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,152,-0.062000000000000006,-530.966124554982,-943.4741943922113,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,153,-0.061750000000000006,-531.2004005443266,-930.7034086392883,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,154,-0.061500000000000006,-531.43146104191,-917.7500140644327,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,155,-0.061250000000000006,-531.6592602106928,-904.6125313739669,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,156,-0.061000000000000006,-531.8837518433473,-891.2894775628625,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,157,-0.060750000000000005,-532.1048893613315,-877.7793659147416,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,158,-0.060500000000000005,-532.3226258139597,-864.0807060018739,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,159,-0.060250000000000005,-532.5369138774756,-850.1920036851806,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,160,-0.060000000000000005,-532.7477058541247,-836.1117611142316,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,161,-0.059750000000000004,-532.9549536712251,-821.8384767272462,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,162,-0.059500000000000004,-533.1586088802412,-807.3706452510935,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,163,-0.059250000000000004,-533.3586226558548,-792.7067577012915,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,164,-0.059000000000000004,-533.554945795038,-777.8453013820086,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,165,-0.058750000000000004,-533.7475287161247,-762.7847598860628,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,166,-0.0585,-533.9363214578834,-747.5236130949207,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,167,-0.05825,-534.1212736785888,-732.0603371786989,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,168,-0.058,-534.3023346550942,-716.3934045961629,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,169,-0.05775,-534.4794532819038,-700.5212840947288,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,170,-0.0575,-534.652578070245,-684.4424407104618,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,171,-0.05725,-534.8216571471396,-668.1553357680765,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,172,-0.057,-534.9866382544773,-651.6584268809371,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,173,-0.05675,-535.1474687480868,-634.9501679510572,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,174,-0.0565,-535.3040955968088,-618.0290091690997,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,175,-0.05625,-535.4564653815672,-600.8933970143777,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,176,-0.05600000000000001,-535.6045242944426,-583.5417742548536,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,177,-0.05575000000000001,-535.7482181377427,-565.9725799471385,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,178,-0.05550000000000001,-535.8874923230761,-548.1842494364936,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,179,-0.05525000000000001,-536.0222918704238,-530.1752143568309,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,180,-0.05500000000000001,-536.152561407211,-511.94390263070864,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,181,-0.05475000000000001,-536.27824516738,-493.4887384693386,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,182,-0.05450000000000001,-536.3992869904614,-474.80814237257846,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,183,-0.05425000000000001,-536.5156303206476,-455.90053112893906,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,184,-0.054000000000000006,-536.6272182058636,-436.7643178155772,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,185,-0.053750000000000006,-536.7339932968404,-417.39791179830104,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,186,-0.053500000000000006,-536.8358978461857,-397.7997187315689,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,187,-0.053250000000000006,-536.9328737074576,-377.9681405584861,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,188,-0.053000000000000005,-537.0248623342358,-357.9015755108105,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,189,-0.052750000000000005,-537.1118047791938,-337.5984181089468,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,190,-0.052500000000000005,-537.1936416931717,-317.05705916195166,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,191,-0.052250000000000005,-537.2703133242478,-296.27588576752964,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,192,-0.052000000000000005,-537.3417595168106,-275.25328131203423,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,193,-0.051750000000000004,-537.4079197106319,-253.9876254704709,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,194,-0.051500000000000004,-537.4687329399377,-232.47729420649307,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,195,-0.051250000000000004,-537.5241378324813,-210.72065977240345,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
rdm_2019_ld5,196,-0.051000000000000004,-537.5740726086151,-188.71609070915406,rdm_transition_to_intermediate_point,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,RDM equations and Table 2; unsupported-length calculation from User Bulletin 3,
