case_id,step,strain,stress_mpa,tangent_mpa,branch,loading_direction,stress_state,reversal,in_domain,failed,compression_policy,ultimate_strain,current_R,xi,source,calibration_status,source_location,warnings
COL75X75FC28MPa,15,-0.09625,-629.999367042824,0.6751543209876558,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,16,-0.096,-629.9991806127115,0.819387288523093,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,17,-0.09575,-629.9989557488141,0.9828246456332895,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,18,-0.0955,-629.9986875,1.1666666666666692,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,19,-0.09525,-629.9983706150691,1.3721136259716538,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,20,-0.095,-629.9979995427526,1.6003657978966657,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,21,-0.09475,-629.9975684317129,1.8526234567901272,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,22,-0.0945,-629.9970711305441,2.130086877000462,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,23,-0.09425,-629.9965011877715,2.433956332876092,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,24,-0.094,-629.9958518518519,2.765432098765438,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,25,-0.09375,-629.9951160711734,3.1257144490169257,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,26,-0.0935,-629.9942864940558,3.5160036579789753,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,27,-0.09325,-629.99335546875,3.937500000000008,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,28,-0.093,-629.9923150434385,4.39140374942845,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,29,-0.09275,-629.9911569662352,4.878915180612721,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,30,-0.0925,-629.9898726851852,5.401234567901247,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,31,-0.09225,-629.9884533482654,5.959562185642446,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,32,-0.092,-629.9868898033836,6.555098308184744,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,33,-0.09175,-629.9851725983797,7.18904320987656,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,34,-0.0915,-629.9832919810242,7.862597165066316,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,35,-0.09125,-629.9812378990198,8.576960448102442,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,36,-0.091,-629.979,9.333333333333353,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,37,-0.09075000000000001,-629.9765676315301,10.132916095107431,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,38,-0.09050000000000001,-629.9739298411065,10.976909007773182,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,39,-0.09025000000000001,-629.9710753761574,11.866512345678988,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,40,-0.09000000000000001,-629.9679926840421,12.802926383173274,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,41,-0.08975000000000001,-629.9646699120514,13.787351394604453,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,42,-0.08950000000000001,-629.9610949074074,14.82098765432096,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,43,-0.08925000000000001,-629.957255217264,15.905035436671211,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,44,-0.08900000000000001,-629.9531380887059,17.04069501600363,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
COL75X75FC28MPa,45,-0.08875000000000001,-629.94873046875,18.22916666666664,reference_envelope_no_buckling,monotonic_compression,compression,False,True,False,history_dependent,0.1,,,"Akkaya, Guner and Vecchio (2019); unsupported length calculated using the Dhakal-Maekawa procedure documented by Salgado and Guner",source_equation_validation_case,references/stage_02/ductile_reinforcing_steel/monotonic/RDM2019/,
