period_s,Sa_servicio_31,Sa_diseno_475,Sa_maximo_considerado_2500
2.12,0.10103773584905659,0.28867924528301886,0.43301886792452826
2.13,0.10056338028169014,0.28732394366197184,0.4309859154929577
2.14,0.10009345794392523,0.28598130841121494,0.4289719626168224
2.15,0.09962790697674419,0.2846511627906977,0.42697674418604653
2.16,0.09916666666666665,0.2833333333333333,0.425
2.17,0.09870967741935484,0.2820276497695853,0.4230414746543779
2.18,0.09825688073394494,0.2807339449541284,0.4211009174311926
2.19,0.09780821917808219,0.27945205479452057,0.4191780821917809
2.2,0.09736363636363635,0.27818181818181814,0.41727272727272724
2.21,0.09692307692307692,0.27692307692307694,0.4153846153846154
2.22,0.09648648648648647,0.27567567567567564,0.41351351351351345
2.23,0.09605381165919281,0.27443946188340806,0.4116591928251121
2.24,0.09562499999999999,0.2732142857142857,0.40982142857142856
2.25,0.0952,0.272,0.40800000000000003
2.26,0.0947787610619469,0.27079646017699116,0.4061946902654867
2.27,0.09436123348017621,0.2696035242290749,0.4044052863436124
2.28,0.09394736842105263,0.26842105263157895,0.40263157894736845
2.29,0.09353711790393011,0.2672489082969432,0.4008733624454148
2.3,0.0931304347826087,0.26608695652173914,0.3991304347826087
2.31,0.09272727272727271,0.2649350649350649,0.39740259740259737
2.32,0.09232758620689656,0.2637931034482759,0.39568965517241383
2.33,0.09193133047210299,0.26266094420600855,0.3939914163090128
2.34,0.09153846153846154,0.26153846153846155,0.39230769230769236
2.35,0.09114893617021275,0.2604255319148936,0.3906382978723404
2.36,0.09076271186440678,0.2593220338983051,0.38898305084745766
2.37,0.09037974683544303,0.2582278481012658,0.3873417721518987
2.38,0.09000000000000001,0.2571428571428572,0.3857142857142858
2.39,0.08962343096234307,0.2560669456066945,0.3841004184100418
2.4,0.08925,0.255,0.3825
2.41,0.08887966804979253,0.25394190871369293,0.3809128630705394
2.42,0.08851239669421487,0.2528925619834711,0.37933884297520665
2.43,0.08814814814814813,0.2518518518518518,0.37777777777777777
2.44,0.08778688524590163,0.25081967213114753,0.3762295081967213
2.45,0.08742857142857141,0.2497959183673469,0.37469387755102035
2.46,0.08707317073170731,0.24878048780487805,0.37317073170731707
2.47,0.08672064777327934,0.2477732793522267,0.37165991902834006
2.48,0.08637096774193548,0.2467741935483871,0.3701612903225806
2.49,0.08602409638554216,0.24578313253012046,0.36867469879518067
2.5,0.08567999999999999,0.2448,0.36719999999999997
2.51,0.0853386454183267,0.24382470119521915,0.3657370517928287
2.52,0.08499999999999999,0.24285714285714285,0.36428571428571427
2.53,0.08466403162055336,0.24189723320158105,0.36284584980237156
2.54,0.08433070866141731,0.24094488188976376,0.36141732283464567
2.55,0.084,0.24000000000000002,0.36000000000000004
2.56,0.08367187499999999,0.23906249999999998,0.35859375
2.57,0.08334630350194552,0.23813229571984437,0.35719844357976654
2.58,0.08302325581395348,0.23720930232558138,0.3558139534883721
2.59,0.0827027027027027,0.2362934362934363,0.3544401544401544
