0.00000000	0.17609375
0.01000000	0.19694014
0.02000000	0.21778653
0.03000000	0.23863293
0.04000000	0.25947932
0.05000000	0.28032571
0.06000000	0.30117210
0.07000000	0.32201850
0.08000000	0.34286489
0.09000000	0.36371128
0.10000000	0.38455767
0.11000000	0.40540407
0.12000000	0.42625046
0.13000000	0.44023437
0.14000000	0.44023437
0.15000000	0.44023437
0.16000000	0.44023437
0.17000000	0.44023437
0.18000000	0.44023437
0.19000000	0.44023437
0.20000000	0.44023437
0.21000000	0.44023437
0.22000000	0.44023437
0.23000000	0.44023437
0.24000000	0.44023437
0.25000000	0.44023437
0.26000000	0.44023437
0.27000000	0.44023437
0.28000000	0.44023437
0.29000000	0.44023437
0.30000000	0.44023437
0.31000000	0.44023437
0.32000000	0.44023437
0.33000000	0.44023437
0.34000000	0.44023437
0.35000000	0.44023437
0.36000000	0.44023437
0.37000000	0.44023437
0.38000000	0.44023437
0.39000000	0.44023437
0.40000000	0.44023437
0.41000000	0.44023437
0.42000000	0.44023437
0.43000000	0.44023437
0.44000000	0.44023437
0.45000000	0.44023437
0.46000000	0.44023437
0.47000000	0.44023437
0.48000000	0.44023437
0.49000000	0.44023437
0.50000000	0.44023437
0.51000000	0.44023437
0.52000000	0.44023437
0.53000000	0.44023437
0.54000000	0.44023437
0.55000000	0.44023437
0.56000000	0.44023437
0.57000000	0.44023437
0.58000000	0.44023437
0.59000000	0.44023437
0.60000000	0.44023437
0.61000000	0.43893443
0.62000000	0.43185484
0.63000000	0.42500000
0.64000000	0.41835937
0.65000000	0.41192308
0.66000000	0.40568182
0.67000000	0.39962687
0.68000000	0.39375000
0.69000000	0.38804348
0.70000000	0.38250000
0.71000000	0.37711268
0.72000000	0.37187500
0.73000000	0.36678082
0.74000000	0.36182432
0.75000000	0.35700000
0.76000000	0.35230263
0.77000000	0.34772727
0.78000000	0.34326923
0.79000000	0.33892405
0.80000000	0.33468750
0.81000000	0.33055556
0.82000000	0.32652439
0.83000000	0.32259036
0.84000000	0.31875000
0.85000000	0.31500000
0.86000000	0.31133721
0.87000000	0.30775862
0.88000000	0.30426136
0.89000000	0.30084270
0.90000000	0.29750000
0.91000000	0.29423077
0.92000000	0.29103261
0.93000000	0.28790323
0.94000000	0.28484043
0.95000000	0.28184211
0.96000000	0.27890625
0.97000000	0.27603093
0.98000000	0.27321429
0.99000000	0.27045455
1.00000000	0.26775000
1.01000000	0.26509901
1.02000000	0.26250000
1.03000000	0.25995146
1.04000000	0.25745192
1.05000000	0.25500000
1.06000000	0.25259434
1.07000000	0.25023364
1.08000000	0.24791667
1.09000000	0.24564220
1.10000000	0.24340909
1.11000000	0.24121622
1.12000000	0.23906250
1.13000000	0.23694690
1.14000000	0.23486842
1.15000000	0.23282609
1.16000000	0.23081897
1.17000000	0.22884615
