0.00000000	0.60375000
0.01000000	0.67522335
0.02000000	0.74669669
0.03000000	0.81817004
0.04000000	0.88964338
0.05000000	0.96111673
0.06000000	1.03259007
0.07000000	1.10406342
0.08000000	1.17553676
0.09000000	1.24701011
0.10000000	1.31848346
0.11000000	1.38995680
0.12000000	1.46143015
0.13000000	1.50937500
0.14000000	1.50937500
0.15000000	1.50937500
0.16000000	1.50937500
0.17000000	1.50937500
0.18000000	1.50937500
0.19000000	1.50937500
0.20000000	1.50937500
0.21000000	1.50937500
0.22000000	1.50937500
0.23000000	1.50937500
0.24000000	1.50937500
0.25000000	1.50937500
0.26000000	1.50937500
0.27000000	1.50937500
0.28000000	1.50937500
0.29000000	1.50937500
0.30000000	1.50937500
0.31000000	1.50937500
0.32000000	1.50937500
0.33000000	1.50937500
0.34000000	1.50937500
0.35000000	1.50937500
0.36000000	1.50937500
0.37000000	1.50937500
0.38000000	1.50937500
0.39000000	1.50937500
0.40000000	1.50937500
0.41000000	1.50937500
0.42000000	1.50937500
0.43000000	1.50937500
0.44000000	1.50937500
0.45000000	1.50937500
0.46000000	1.50937500
0.47000000	1.50937500
0.48000000	1.50937500
0.49000000	1.50937500
0.50000000	1.50937500
0.51000000	1.50937500
0.52000000	1.50937500
0.53000000	1.50937500
0.54000000	1.50937500
0.55000000	1.50937500
0.56000000	1.50937500
0.57000000	1.50937500
0.58000000	1.50937500
0.59000000	1.50937500
0.60000000	1.50937500
0.61000000	1.50491803
0.62000000	1.48064516
0.63000000	1.45714286
0.64000000	1.43437500
0.65000000	1.41230769
0.66000000	1.39090909
0.67000000	1.37014925
0.68000000	1.35000000
0.69000000	1.33043478
0.70000000	1.31142857
0.71000000	1.29295775
0.72000000	1.27500000
0.73000000	1.25753425
0.74000000	1.24054054
0.75000000	1.22400000
0.76000000	1.20789474
0.77000000	1.19220779
0.78000000	1.17692308
0.79000000	1.16202532
0.80000000	1.14750000
0.81000000	1.13333333
0.82000000	1.11951220
0.83000000	1.10602410
0.84000000	1.09285714
0.85000000	1.08000000
0.86000000	1.06744186
0.87000000	1.05517241
0.88000000	1.04318182
0.89000000	1.03146067
0.90000000	1.02000000
0.91000000	1.00879121
0.92000000	0.99782609
0.93000000	0.98709677
0.94000000	0.97659574
0.95000000	0.96631579
0.96000000	0.95625000
0.97000000	0.94639175
0.98000000	0.93673469
0.99000000	0.92727273
1.00000000	0.91800000
1.01000000	0.90891089
1.02000000	0.90000000
1.03000000	0.89126214
1.04000000	0.88269231
1.05000000	0.87428571
1.06000000	0.86603774
1.07000000	0.85794393
1.08000000	0.85000000
1.09000000	0.84220183
1.10000000	0.83454545
1.11000000	0.82702703
1.12000000	0.81964286
1.13000000	0.81238938
1.14000000	0.80526316
1.15000000	0.79826087
1.16000000	0.79137931
1.17000000	0.78461538
1.18000000	0.77796610
1.19000000	0.77142857
1.20000000	0.76500000
1.21000000	0.75867769
1.22000000	0.75245902
1.23000000	0.74634146
1.24000000	0.74032258
1.25000000	0.73440000
1.26000000	0.72857143
1.27000000	0.72283465
1.28000000	0.71718750
1.29000000	0.71162791
1.30000000	0.70615385
1.31000000	0.70076336
