model,strain,stress_mpa
steel_compression_with_buckling,0.0,0.0
steel_compression_with_buckling,0.0002,40.0
steel_compression_with_buckling,0.0004,80.0
steel_compression_with_buckling,0.0006000000000000001,120.00000000000001
steel_compression_with_buckling,0.0008,160.0
steel_compression_with_buckling,0.001,200.0
steel_compression_with_buckling,0.0012000000000000001,240.00000000000003
steel_compression_with_buckling,0.0014,280.0
steel_compression_with_buckling,0.0016,320.0
steel_compression_with_buckling,0.0018000000000000002,360.00000000000006
steel_compression_with_buckling,0.002,400.0
steel_compression_with_buckling,0.0022,440.0
steel_compression_with_buckling,0.0024000000000000002,425.64631089197303
steel_compression_with_buckling,0.0026000000000000003,425.64631089197303
steel_compression_with_buckling,0.0028,425.64631089197303
steel_compression_with_buckling,0.003,425.64631089197303
steel_compression_with_buckling,0.0032,425.64631089197303
steel_compression_with_buckling,0.0034000000000000002,425.64631089197303
steel_compression_with_buckling,0.0036000000000000003,425.64631089197303
steel_compression_with_buckling,0.0038,425.64631089197303
steel_compression_with_buckling,0.004,425.64631089197303
steel_compression_with_buckling,0.004200000000000001,425.64631089197303
steel_compression_with_buckling,0.0044,425.64631089197303
steel_compression_with_buckling,0.0046,425.64631089197303
steel_compression_with_buckling,0.0048000000000000004,425.64631089197303
steel_compression_with_buckling,0.005,425.64631089197303
steel_compression_with_buckling,0.005200000000000001,425.64631089197303
steel_compression_with_buckling,0.0054,425.64631089197303
steel_compression_with_buckling,0.0056,425.64631089197303
steel_compression_with_buckling,0.0058000000000000005,425.64631089197303
steel_compression_with_buckling,0.006,425.64631089197303
steel_compression_with_buckling,0.006200000000000001,425.64631089197303
steel_compression_with_buckling,0.0064,425.64631089197303
steel_compression_with_buckling,0.0066,425.64631089197303
steel_compression_with_buckling,0.0068000000000000005,425.64631089197303
steel_compression_with_buckling,0.007,425.64631089197303
steel_compression_with_buckling,0.007200000000000001,425.64631089197303
steel_compression_with_buckling,0.0074,425.64631089197303
steel_compression_with_buckling,0.0076,425.64631089197303
steel_compression_with_buckling,0.0078000000000000005,425.64631089197303
steel_compression_with_buckling,0.008,425.64631089197303
steel_compression_with_buckling,0.0082,425.64631089197303
steel_compression_with_buckling,0.008400000000000001,425.64631089197303
steel_compression_with_buckling,0.0086,425.64631089197303
steel_compression_with_buckling,0.0088,425.64631089197303
steel_compression_with_buckling,0.009000000000000001,425.64631089197303
steel_compression_with_buckling,0.0092,425.64631089197303
steel_compression_with_buckling,0.0094,425.64631089197303
steel_compression_with_buckling,0.009600000000000001,425.64631089197303
steel_compression_with_buckling,0.0098,425.64631089197303
steel_compression_with_buckling,0.01,425.64631089197303
steel_compression_with_buckling,0.0102,425.64631089197303
steel_compression_with_buckling,0.010400000000000001,425.64631089197303
steel_compression_with_buckling,0.0106,425.64631089197303
steel_compression_with_buckling,0.0108,425.64631089197303
steel_compression_with_buckling,0.011000000000000001,425.64631089197303
steel_compression_with_buckling,0.0112,425.64631089197303
steel_compression_with_buckling,0.0114,425.64631089197303
steel_compression_with_buckling,0.011600000000000001,425.64631089197303
steel_compression_with_buckling,0.0118,425.64631089197303
steel_compression_with_buckling,0.012,425.64631089197303
steel_compression_with_buckling,0.0122,425.64631089197303
steel_compression_with_buckling,0.012400000000000001,425.64631089197303
steel_compression_with_buckling,0.0126,425.64631089197303
steel_compression_with_buckling,0.0128,425.64631089197303
steel_compression_with_buckling,0.013000000000000001,425.64631089197303
steel_compression_with_buckling,0.0132,425.64631089197303
steel_compression_with_buckling,0.0134,425.64631089197303
steel_compression_with_buckling,0.013600000000000001,425.64631089197303
steel_compression_with_buckling,0.013800000000000002,425.64631089197303
steel_compression_with_buckling,0.014,425.64631089197303
steel_compression_with_buckling,0.0142,425.64631089197303
steel_compression_with_buckling,0.014400000000000001,425.64631089197303
steel_compression_with_buckling,0.0146,425.64631089197303
steel_compression_with_buckling,0.0148,425.64631089197303
steel_compression_with_buckling,0.015000000000000001,425.64631089197303
steel_compression_with_buckling,0.0152,425.64631089197303
steel_compression_with_buckling,0.0154,425.64631089197303
steel_compression_with_buckling,0.015600000000000001,425.64631089197303
steel_compression_with_buckling,0.0158,425.64631089197303
steel_compression_with_buckling,0.016,425.64631089197303
steel_compression_with_buckling,0.0162,425.64631089197303
steel_compression_with_buckling,0.0164,425.64631089197303
steel_compression_with_buckling,0.0166,425.64631089197303
steel_compression_with_buckling,0.016800000000000002,425.64631089197303
steel_compression_with_buckling,0.017,425.64631089197303
steel_compression_with_buckling,0.0172,425.64631089197303
steel_compression_with_buckling,0.017400000000000002,425.64631089197303
steel_compression_with_buckling,0.0176,425.64631089197303
steel_compression_with_buckling,0.0178,425.64631089197303
steel_compression_with_buckling,0.018000000000000002,425.64631089197303
steel_compression_with_buckling,0.0182,425.64631089197303
steel_compression_with_buckling,0.0184,425.64631089197303
steel_compression_with_buckling,0.018600000000000002,425.64631089197303
steel_compression_with_buckling,0.0188,425.64631089197303
steel_compression_with_buckling,0.019,425.64631089197303
steel_compression_with_buckling,0.019200000000000002,425.64631089197303
steel_compression_with_buckling,0.0194,425.64631089197303
steel_compression_with_buckling,0.0196,425.64631089197303
steel_compression_with_buckling,0.0198,425.64631089197303
steel_compression_with_buckling,0.02,425.64631089197303
steel_compression_with_buckling,0.020200000000000003,425.64631089197303
steel_compression_with_buckling,0.0204,425.64631089197303
steel_compression_with_buckling,0.0206,425.64631089197303
steel_compression_with_buckling,0.020800000000000003,425.64631089197303
steel_compression_with_buckling,0.021,425.64631089197303
steel_compression_with_buckling,0.0212,425.64631089197303
steel_compression_with_buckling,0.021400000000000002,425.64631089197303
steel_compression_with_buckling,0.0216,425.64631089197303
steel_compression_with_buckling,0.0218,425.64631089197303
steel_compression_with_buckling,0.022000000000000002,425.64631089197303
steel_compression_with_buckling,0.0222,425.64631089197303
steel_compression_with_buckling,0.0224,425.64631089197303
steel_compression_with_buckling,0.022600000000000002,425.64631089197303
steel_compression_with_buckling,0.0228,425.64631089197303
steel_compression_with_buckling,0.023,425.64631089197303
steel_compression_with_buckling,0.023200000000000002,425.64631089197303
steel_compression_with_buckling,0.0234,425.64631089197303
steel_compression_with_buckling,0.0236,425.64631089197303
steel_compression_with_buckling,0.0238,425.64631089197303
steel_compression_with_buckling,0.024,425.64631089197303
steel_compression_with_buckling,0.024200000000000003,425.64631089197303
steel_compression_with_buckling,0.0244,425.64631089197303
steel_compression_with_buckling,0.0246,425.64631089197303
steel_compression_with_buckling,0.024800000000000003,425.64631089197303
steel_compression_with_buckling,0.025,425.64631089197303
steel_compression_with_buckling,0.0252,425.64631089197303
steel_compression_with_buckling,0.025400000000000002,425.64631089197303
steel_compression_with_buckling,0.0256,425.64631089197303
steel_compression_with_buckling,0.0258,425.64631089197303
steel_compression_with_buckling,0.026000000000000002,425.64631089197303
steel_compression_with_buckling,0.0262,425.64631089197303
steel_compression_with_buckling,0.0264,425.64631089197303
steel_compression_with_buckling,0.026600000000000002,425.64631089197303
steel_compression_with_buckling,0.0268,425.64631089197303
steel_compression_with_buckling,0.027,425.64631089197303
steel_compression_with_buckling,0.027200000000000002,425.64631089197303
steel_compression_with_buckling,0.0274,425.64631089197303
steel_compression_with_buckling,0.027600000000000003,425.64631089197303
steel_compression_with_buckling,0.027800000000000002,425.64631089197303
steel_compression_with_buckling,0.028,425.64631089197303
steel_compression_with_buckling,0.028200000000000003,425.64631089197303
steel_compression_with_buckling,0.0284,425.64631089197303
steel_compression_with_buckling,0.0286,425.64631089197303
steel_compression_with_buckling,0.028800000000000003,425.64631089197303
steel_compression_with_buckling,0.029,425.64631089197303
steel_compression_with_buckling,0.0292,425.64631089197303
steel_compression_with_buckling,0.029400000000000003,425.64631089197303
steel_compression_with_buckling,0.0296,425.64631089197303
steel_compression_with_buckling,0.0298,425.64631089197303
steel_compression_with_buckling,0.030000000000000002,425.64631089197303
steel_compression_with_buckling,0.0302,425.64631089197303
steel_compression_with_buckling,0.0304,425.64631089197303
steel_compression_with_buckling,0.030600000000000002,425.64631089197303
steel_compression_with_buckling,0.0308,425.64631089197303
steel_compression_with_buckling,0.031,425.64631089197303
steel_compression_with_buckling,0.031200000000000002,425.64631089197303
steel_compression_with_buckling,0.031400000000000004,425.64631089197303
steel_compression_with_buckling,0.0316,425.64631089197303
steel_compression_with_buckling,0.0318,425.64631089197303
steel_compression_with_buckling,0.032,425.64631089197303
steel_compression_with_buckling,0.0322,425.64631089197303
steel_compression_with_buckling,0.0324,425.64631089197303
steel_compression_with_buckling,0.032600000000000004,425.64631089197303
steel_compression_with_buckling,0.0328,425.64631089197303
steel_compression_with_buckling,0.033,425.64631089197303
steel_compression_with_buckling,0.0332,425.64631089197303
steel_compression_with_buckling,0.0334,425.64631089197303
steel_compression_with_buckling,0.033600000000000005,425.64631089197303
steel_compression_with_buckling,0.033800000000000004,425.64631089197303
steel_compression_with_buckling,0.034,425.64631089197303
steel_compression_with_buckling,0.0342,425.64631089197303
steel_compression_with_buckling,0.0344,425.64631089197303
steel_compression_with_buckling,0.0346,425.64631089197303
steel_compression_with_buckling,0.034800000000000005,425.64631089197303
steel_compression_with_buckling,0.035,425.64631089197303
steel_compression_with_buckling,0.0352,425.64631089197303
steel_compression_with_buckling,0.0354,425.64631089197303
steel_compression_with_buckling,0.0356,425.64631089197303
steel_compression_with_buckling,0.0358,425.64631089197303
steel_compression_with_buckling,0.036000000000000004,425.64631089197303
steel_compression_with_buckling,0.0362,425.64631089197303
steel_compression_with_buckling,0.0364,425.64631089197303
steel_compression_with_buckling,0.0366,425.64631089197303
steel_compression_with_buckling,0.0368,425.64631089197303
steel_compression_with_buckling,0.037000000000000005,425.64631089197303
steel_compression_with_buckling,0.037200000000000004,425.64631089197303
steel_compression_with_buckling,0.0374,425.64631089197303
steel_compression_with_buckling,0.0376,425.64631089197303
steel_compression_with_buckling,0.0378,425.64631089197303
steel_compression_with_buckling,0.038,425.64631089197303
