curve_id,curve_name,Ke,My,phi_y,Kp,alpha,Mu,phi_u,signed_My,signed_phi_y,signed_Mu,signed_phi_u,M_60My,phi_60My,M_peak,phi_peak,A_real,A_bilinear,relative_error,absolute_relative_error,ductility_phi,status
positive_bending,VIGA T-P6,107370.46113637341,333.4648188837768,0.0031057407722244602,1312.473416854253,0.012223784856314007,409.208,0.060816,333.4648188837768,0.0031057407722244602,409.208,0.060816,200.07889133026606,0.001863444463334676,409.208,0.060816,21.946941113999994,21.947748091657672,3.676948206524595e-05,3.676948206524595e-05,19.581801721474992,converged
negative_bending,VIGA T - INV- P6,118166.09734230126,402.89691586317264,0.0034095813005998554,540.1216137438334,0.0045708678368146455,446.324,0.083812,-402.89691586317264,-0.0034095813005998554,-446.324,-0.083812,241.73814951790357,0.002045748780359913,446.324,0.083812,34.827707300499995,34.82656271795765,-3.286413694905007e-05,3.286413694905007e-05,24.581317355669086,converged
