curve_id,curve_name,point_index,point,phi,moment,phi_abs,moment_abs
positive_bending,"V2 (2-3, C-D y A-B)L",0,origin,0.0,0.0,0.0,0.0
positive_bending,"V2 (2-3, C-D y A-B)L",1,yield,0.007238454952080461,486.25058479695934,0.007238454952080461,486.25058479695934
positive_bending,"V2 (2-3, C-D y A-B)L",2,ultimate,0.125712,530.437,0.125712,530.437
negative_bending,"V2 (2-3, C-D y A-B)L-INV",0,origin,-0.0,-0.0,0.0,0.0
negative_bending,"V2 (2-3, C-D y A-B)L-INV",1,yield,-0.007535971494284616,-491.1370657631527,0.007535971494284616,491.1370657631527
negative_bending,"V2 (2-3, C-D y A-B)L-INV",2,ultimate,-0.078057,-512.465,0.078057,512.465
