case_id,step,strain,stress_mpa,tangent_mpa,branch,loading_direction,stress_state,reversal,in_domain,failed,compression_policy,ultimate_strain,current_R,xi,source,calibration_status,source_location,warnings
COL75X75FC28MPa,32,0.0012000000000000001,239.99703841056836,199967.91851385782,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,33,0.0013,259.991617462898,199916.19100626122,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,34,0.0014,279.9780393778779,199796.17684027023,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,35,0.0015,299.9461880652434,199534.13655761332,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,36,0.0016,319.87564738349135,198992.0111438632,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,37,0.0017000000000000001,339.7272593717889,197924.44615093293,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,38,0.0018,359.42954969282687,195919.41564431085,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,39,0.0019000000000000002,378.8587002837726,192331.6797188629,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,40,0.002,397.8128433240711,186245.18870322438,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,41,0.0021000000000000003,415.98730282479085,176548.15092622556,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,42,0.0022,432.96811978646065,162243.73851361006,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,43,0.0023,448.27130914669056,143043.584119207,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,44,0.0024000000000000002,461.44644482752625,119981.1501398158,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,45,0.0025,472.2177847774383,95443.55695548766,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,46,0.0026,480.58235808154626,72294.92644792657,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,47,0.0027,486.79608218244385,52678.28994408196,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
