case_id,step,strain,stress_mpa,tangent_mpa,branch,loading_direction,stress_state,reversal,in_domain,failed,compression_policy,ultimate_strain,current_R,xi,source,calibration_status,source_location,warnings
COL75X75FC28MPa,19,-0.00012562123039806998,-3.1242,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,20,-0.00012529151588258947,-3.116,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,21,-0.00012496180136710897,-3.1078,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,22,-0.00012463208685162846,-3.0995999999999997,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,23,-0.00012430237233614796,-3.0913999999999997,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,24,-0.00012397265782066748,-3.0832,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,25,-0.00012364294330518698,-3.075,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,26,-0.00012331322878970648,-3.0668,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,27,-0.00012298351427422597,-3.0585999999999998,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,28,-0.00012265379975874547,-3.0504,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,29,-0.000122324085243265,-3.0422000000000002,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,30,-0.00012199437072778449,-3.0340000000000003,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,31,-0.00012166465621230398,-3.0258000000000003,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,32,-0.00012133494169682348,-3.0176,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,33,-0.00012100522718134299,-3.0094000000000003,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,34,-0.00012067551266586249,-3.0012,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,35,-0.000120345798150382,-2.9930000000000003,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,36,-0.00012001608363490149,-2.9848,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,37,-0.00011968636911942099,-2.9766,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,38,-0.0001193566546039405,-2.9684000000000004,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,39,-0.00011902694008846,-2.9602,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,40,-0.0001186972255729795,-2.9520000000000004,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,41,-0.000118367511057499,-2.9438,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,42,-0.0001180377965420185,-2.9356,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,43,-0.000117708082026538,-2.9274,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,44,-0.0001173783675110575,-2.9192,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,45,-0.000117048652995577,-2.911,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,46,-0.00011671893848009651,-2.9028,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,47,-0.000116389223964616,-2.8946,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
