curve_id,curve_name,Ke,My,phi_y,Kp,alpha,Mu,phi_u,signed_My,signed_phi_y,signed_Mu,signed_phi_u,M_60My,phi_60My,M_peak,phi_peak,A_real,A_bilinear,relative_error,absolute_relative_error,ductility_phi,status
positive_bending,V1 (1-2 y 3-4)T,88091.46819836582,625.9464368973794,0.007105642007099517,496.0801805372227,0.005631421415523932,679.115,0.114283,625.9464368973794,0.007105642007099517,679.115,0.114283,375.56786213842764,0.0042633852042597105,680.381,0.103894,72.15987867300001,72.16039406064591,7.142302001923882e-06,7.142302001923882e-06,16.083416514062417,converged
negative_bending,V1 (1-2 y 3-4)T-INV,103062.94623787027,831.3568687537509,0.008066496244294931,-352.12725168758345,-0.003416623185551773,809.21,0.070961,-831.3568687537509,-0.008066496244294931,-809.21,-0.070961,498.8141212522505,0.004839897746576958,841.269,0.030094000000000003,54.945986078,54.94438807389451,-2.9083181858276928e-05,2.9083181858276928e-05,8.797004033837803,converged
