curve_id,curve_name,point_index,phi,moment,phi_abs,moment_abs
positive_bending,VIGA T-P8,0,0.0,0.0,0.0,0.0
positive_bending,VIGA T-P8,1,5.1e-05,22.33,5.1e-05,22.33
positive_bending,VIGA T-P8,2,0.00011300000000000001,49.125,0.00011300000000000001,49.125
positive_bending,VIGA T-P8,3,0.000162,70.56,0.000162,70.56
positive_bending,VIGA T-P8,4,0.000201,87.708,0.000201,87.708
positive_bending,VIGA T-P8,5,0.00023300000000000003,101.426,0.00023300000000000003,101.426
positive_bending,VIGA T-P8,6,0.000258,112.399,0.000258,112.399
positive_bending,VIGA T-P8,7,0.00027800000000000004,121.178,0.00027800000000000004,121.178
positive_bending,VIGA T-P8,8,0.00028199999999999997,122.582,0.00028199999999999997,122.582
positive_bending,VIGA T-P8,9,0.00028399999999999996,123.706,0.00028399999999999996,123.706
positive_bending,VIGA T-P8,10,0.00028599999999999996,109.478,0.00028599999999999996,109.478
positive_bending,VIGA T-P8,11,0.000294,105.384,0.000294,105.384
positive_bending,VIGA T-P8,12,0.000359,113.057,0.000359,113.057
positive_bending,VIGA T-P8,13,0.0006670000000000001,133.417,0.0006670000000000001,133.417
positive_bending,VIGA T-P8,14,0.0009739999999999999,147.267,0.0009739999999999999,147.267
positive_bending,VIGA T-P8,15,0.001282,160.37,0.001282,160.37
positive_bending,VIGA T-P8,16,0.00159,173.598,0.00159,173.598
positive_bending,VIGA T-P8,17,0.001897,187.129,0.001897,187.129
positive_bending,VIGA T-P8,18,0.002205,200.974,0.002205,200.974
positive_bending,VIGA T-P8,19,0.002513,215.101,0.002513,215.101
positive_bending,VIGA T-P8,20,0.002821,229.45,0.002821,229.45
positive_bending,VIGA T-P8,21,0.003128,243.981,0.003128,243.981
positive_bending,VIGA T-P8,22,0.003441,257.752,0.003441,257.752
positive_bending,VIGA T-P8,23,0.003785,269.91,0.003785,269.91
positive_bending,VIGA T-P8,24,0.004163999999999999,271.224,0.004163999999999999,271.224
positive_bending,VIGA T-P8,25,0.00458,272.818,0.00458,272.818
positive_bending,VIGA T-P8,26,0.005038,275.456,0.005038,275.456
positive_bending,VIGA T-P8,27,0.005542,278.691,0.005542,278.691
positive_bending,VIGA T-P8,28,0.006096,282.558,0.006096,282.558
positive_bending,VIGA T-P8,29,0.006706,286.891,0.006706,286.891
positive_bending,VIGA T-P8,30,0.007376000000000001,291.66,0.007376000000000001,291.66
positive_bending,VIGA T-P8,31,0.008114000000000001,296.853,0.008114000000000001,296.853
positive_bending,VIGA T-P8,32,0.008925,302.535,0.008925,302.535
positive_bending,VIGA T-P8,33,0.009818,308.403,0.009818,308.403
positive_bending,VIGA T-P8,34,0.010799,314.175,0.010799,314.175
positive_bending,VIGA T-P8,35,0.011878999999999999,315.598,0.011878999999999999,315.598
positive_bending,VIGA T-P8,36,0.013067,315.771,0.013067,315.771
positive_bending,VIGA T-P8,37,0.014374000000000001,315.6,0.014374000000000001,315.6
positive_bending,VIGA T-P8,38,0.015811,315.347,0.015811,315.347
positive_bending,VIGA T-P8,39,0.017393000000000002,314.943,0.017393000000000002,314.943
positive_bending,VIGA T-P8,40,0.019132000000000003,314.577,0.019132000000000003,314.577
positive_bending,VIGA T-P8,41,0.021045,314.212,0.021045,314.212
positive_bending,VIGA T-P8,42,0.023149,313.992,0.023149,313.992
positive_bending,VIGA T-P8,43,0.025463999999999997,313.831,0.025463999999999997,313.831
positive_bending,VIGA T-P8,44,0.028010999999999998,316.758,0.028010999999999998,316.758
positive_bending,VIGA T-P8,45,0.030812000000000003,320.292,0.030812000000000003,320.292
positive_bending,VIGA T-P8,46,0.033893,324.19,0.033893,324.19
positive_bending,VIGA T-P8,47,0.037283000000000004,328.601,0.037283000000000004,328.601
positive_bending,VIGA T-P8,48,0.041011000000000006,333.395,0.041011000000000006,333.395
positive_bending,VIGA T-P8,49,0.045112,338.523,0.045112,338.523
positive_bending,VIGA T-P8,50,0.049623,343.791,0.049623,343.791
