curve_id,curve_name,Ke,My,phi_y,Kp,alpha,Mu,phi_u,signed_My,signed_phi_y,signed_Mu,signed_phi_u,M_60My,phi_60My,M_peak,phi_peak,A_real,A_bilinear,relative_error,absolute_relative_error,ductility_phi,status
positive_bending,VIGA T-P8,107937.9849280867,291.60357959591914,0.002701584431006369,1111.1510793622083,0.010294347074410447,346.056,0.051707,291.60357959591914,0.002701584431006369,346.056,0.051707,174.9621477575515,0.0016209506586038213,346.056,0.051707,16.0175845195,16.018282190154927,4.355654587473119e-05,4.355654587473119e-05,19.13950917341443,converged
negative_bending,VIGA T - INV- P8,122608.23509395834,360.2802197439488,0.002938466730785704,524.6794110318432,0.0042793162354043,396.858,0.07265300000000001,-360.2802197439488,-0.002938466730785704,-396.858,-0.07265300000000001,216.16813184636928,0.0017630800384714224,396.858,0.07265300000000001,26.921831061000002,26.921104524605482,-2.698688632559719e-05,2.698688632559719e-05,24.724799242689958,converged
