period_s,Sa_SGC_CCP14_31,Sa_SGC_CCP14_475,Sa_SGC_CCP14_2500
2.06,0.031478841183255016,0.13840002184448863,0.24069254653386438
2.07,0.03132676948671755,0.1377314227051433,0.23952978060858002
2.08,0.03117616001803141,0.13706925240367623,0.2383781951248849
2.09,0.031026991788280067,0.136413418660118,0.2372376295979716
2.1,0.030879244208335873,0.13576383095221264,0.236107926599886
2.11,0.030732897079386416,0.13512040047376617,0.23498893168709034
2.12,0.03058793058372893,0.13448304009417292,0.23388049333007574
2.13,0.0304443252758241,0.1338516643190829,0.23278246284495804
2.14,0.030302062073600623,0.1332261892521713,0.2316946943269909
2.15,0.030161122250002483,0.13260653255797517,0.23061704458593518
2.16,0.030021487424770985,0.1319926134257623,0.22954937308322249
2.17,0.029883139556454073,0.13138435253439934,0.22849154187085743
2.18,0.02974606093463547,0.1307816720181865,0.22744341553200026
2.19,0.029610234172376865,0.1301844954336286,0.22640486112317837
2.2,0.02947564219886606,0.12959274772711207,0.22537574811807298
2.21,0.02934226825226486,0.12900635520346,0.22435594835283285
2.22,0.02921009587275015,0.1284252454953363,0.22334533597286513
2.23,0.029079108895742303,0.1278493475334738,0.22234378738105856
2.24,0.028949291445314877,0.12727859151769935,0.2213511811873931
2.25,0.02882062792778015,0.12671290888873182,0.2203673981598936
2.26,0.02869310302544484,0.12615223230072858,0.21939232117688526
2.27,0.028566701690530983,0.12559649559455796,0.21842583518051129
2.28,0.02844140913925673,0.12504563377177483,0.21746782713147397
2.29,0.028317210846072197,0.12449958296927799,0.21651818596496095
2.3,0.0281940925380458,0.12395828043462896,0.21557680254772202
2.31,0.028072040189396248,0.1234216645020115,0.21464356963626
2.32,0.027951040016166096,0.1228896745688132,0.21371838183610373
2.33,0.027831078471032333,0.1223622510728097,0.212801135562129
2.34,0.027712142238250144,0.12183933546993445,0.21189172899989772
2.35,0.027594218228725674,0.12132087021261556,0.21099006206798324
2.36,0.027477293575214126,0.12080679872866382,0.21009603638125451
2.37,0.027361355627639382,0.12029706540069476,0.20920955521508885
2.38,0.027246391948531654,0.11979161554607,0.20833052347048767
2.39,0.027132390308579637,0.11929039539734167,0.2074588476400672
2.4,0.027019338682293892,0.11879335208318609,0.20659443577490025
2.41,0.026907225243778147,0.11830043360981185,0.2057371974521828
2.42,0.026796038362605513,0.11781158884282918,0.20488704374370273
2.43,0.02668576659979643,0.11732676748956648,0.20404388718508665
2.44,0.02657639870389563,0.11684592008182237,0.20320764174580352
2.45,0.026467923607145033,0.11636899795903942,0.20237822279990228
2.46,0.026360330421750136,0.11589595325188885,0.20155554709746368
2.47,0.026253608436236975,0.11542673886625367,0.20073953273674516
2.48,0.026147747111897313,0.11496130846759943,0.19993009913700024
2.49,0.02604273607931941,0.11449961646572152,0.19912716701195204
2.5,0.025938565135002135,0.11404161799985864,0.19833065834390423
2.51,0.025835224238049938,0.113587268924162,0.19754049635847037
2.52,0.02573270350694656,0.11313652579351055,0.196756605499905
2.53,0.025630993216405273,0.1126893458496627,0.19597891140702
2.54,0.02553008379429344,0.11224568700773488,0.19520734088966954
2.55,0.025429965818629545,0.11180550784299867,0.1944418219057885
2.56,0.02533063001465052,0.11136876757798694,0.193682283538969
2.57,0.025232067251947602,0.11093542606990141,0.19292865597656056
2.58,0.025134268541668735,0.11050544379831263,0.1921808704882793
2.59,0.025037225033785845,0.1100787818531454,0.191438859405313
2.6,0.02494092801442513,0.10965540192294099,0.1907025560999079
2.61,0.02484536890325875,0.1092352662833895,0.18997189496542552
2.62,0.024750539250956233,0.10881833778612465,0.18924681139685517
2.63,0.024656430736694046,0.10840457984777438,0.1885272417717721
2.64,0.024563035165721718,0.10799395643926006,0.18781312343172749
2.65,0.024470344466983145,0.10758643207533834,0.18710439466406062
2.66,0.02437835069079148,0.10718197180437841,0.18640099468412052
2.67,0.024287046006556307,0.10678054119836951,0.18570286361788788
2.68,0.02419642270056169,0.1063821063431517,0.18500994248498528
2.69,0.024106473173793806,0.1059866338288649,0.18432217318206714
2.7,0.024017189939816788,0.10559409074060984,0.18363949846657798
2.71,0.023928565622695696,0.10520444464931608,0.18296186194087108
2.72,0.023840592954965194,0.10481766360281124,0.18228920803667667
2.73,0.02375326477564298,0.10443371611708667,0.18162148199991232
2.74,0.023666574028286615,0.10405257116775422,0.18095862987582503
2.75,0.02358051375909285,0.10367419818168967,0.1803005984944584
2.76,0.023495077115038166,0.10329856702885747,0.17964733545643502
2.77,0.023410257342059686,0.10292564801431285,0.17899878911904715
2.78,0.0233260477832753,0.10255541187037648,0.17835490858264771
2.79,0.023242441877242056,0.10218782974897728,0.17771564367733356
2.8,0.023159433156251907,0.1018228732141595,0.17708094494991453
2.81,0.02307701524466382,0.10146051423474968,0.17645076365116036
2.82,0.022995181857271396,0.10110072517717965,0.1758250517233194
2.83,0.022913926797705066,0.10074347879846168,0.17520376178790126
2.84,0.022833243956868077,0.10038874823931218,0.17458684713371853
2.85,0.02275312731140538,0.10003650701741985,0.17397426170517916
2.86,0.022673570922204664,0.09968672902085546,0.1733659600908254
2.87,0.022594568932928688,0.09933938850161901,0.1727618975121117
2.88,0.022516115568578243,0.09899446006932174,0.17216202981241688
2.89,0.022438205134084892,0.09865191868499881,0.17156631344628395
2.9,0.022360832012932874,0.09831173965505055,0.17097470546888296
2.91,0.022283990665809394,0.0979738986253081,0.17038716352569092
2.92,0.02220767562928265,0.09763837157522144,0.16980364584238378
2.93,0.02213188151450694,0.09730513481216607,0.16922411121493536
2.94,0.022056603005954196,0.0969741649658662,0.1686485189999186
2.95,0.021981834860171297,0.09664543898293104,0.16807682910500357
2.96,0.021907571904562613,0.09631893412150223,0.16750900197964885
2.97,0.021833809036197083,0.09599462794600895,0.16694499860598
2.98,0.021760541220639373,0.09567249832202905,0.16638478048985256
2.99,0.02168776349080446,0.09535252341125303,0.16582830965209383
3.0,0.021615470945835113,0.09503468166654887,0.1652755486199202
3.01,0.021543658750001773,0.09471895182712511,0.16472646041852512
3.02,0.021472322131624283,0.09440531291379026,0.16418100856283463
3.03,0.021401456382014964,0.09409374422430582,0.16363915704942594
3.04,0.021331056854442546,0.09378422532883111,0.16310087034860546
3.05,0.021261118963116506,0.09347673606545791,0.16256611339664284
3.06,0.021191638182191285,0.09317125653583222,0.16203485158815706
3.07,0.021122610044790012,0.09286776710086209,0.16150705076865168
3.08,0.021054030142047188,0.09256624837650863,0.160982677227195
3.09,0.02098589412217001,0.0922666812296591,0.16046169768924293
3.1,0.02091819768951785,0.09196904677407954,0.1599440793096002
3.11,0.020850936603699466,0.09167332636644585,0.15942978966551788
3.12,0.020784106678687606,0.09137950160245083,0.15891879674992326
